Application,ProcessID,SwapChainAddress,TimeInSeconds,MsBetweenPresents,Dropped
gpuview_capture_target.exe,1,chain-1,1.05033380000000,7.90950000000000,0
gpuview_capture_target.exe,1,chain-1,1.05656180000000,6.22800000000000,0
gpuview_capture_target.exe,1,chain-1,1.06291460000000,6.35280000000000,0
gpuview_capture_target.exe,1,chain-1,1.06957440000000,6.65980000000000,0
gpuview_capture_target.exe,1,chain-1,1.07710740000000,7.53300000000000,0
gpuview_capture_target.exe,1,chain-1,1.08433870000000,7.23130000000000,0
gpuview_capture_target.exe,1,chain-1,1.09093930000000,6.60060000000000,0
gpuview_capture_target.exe,1,chain-1,1.09805940000000,7.12010000000000,0
gpuview_capture_target.exe,1,chain-1,1.10625350000000,8.19410000000000,0
gpuview_capture_target.exe,1,chain-1,1.11195640000000,5.70290000000000,0
gpuview_capture_target.exe,1,chain-1,1.11824600000000,6.28960000000000,0
gpuview_capture_target.exe,1,chain-1,1.12571000000000,7.46400000000000,0
gpuview_capture_target.exe,1,chain-1,1.13246550000000,6.75550000000000,0
gpuview_capture_target.exe,1,chain-1,1.13953740000000,7.07190000000000,0
gpuview_capture_target.exe,1,chain-1,1.14592810000000,6.39070000000000,0
gpuview_capture_target.exe,1,chain-1,1.15294320000000,7.01510000000000,0
gpuview_capture_target.exe,1,chain-1,1.16038670000000,7.44350000000000,0
gpuview_capture_target.exe,1,chain-1,1.16746700000000,7.08030000000000,0
gpuview_capture_target.exe,1,chain-1,1.17385390000000,6.38690000000000,0
gpuview_capture_target.exe,1,chain-1,1.18129740000000,7.44350000000000,0
gpuview_capture_target.exe,1,chain-1,1.18776710000000,6.46970000000000,0
gpuview_capture_target.exe,1,chain-1,1.19520470000000,7.43760000000000,0
gpuview_capture_target.exe,1,chain-1,1.20213210000000,6.92740000000000,0
gpuview_capture_target.exe,1,chain-1,1.20834240000000,6.21030000000000,0
gpuview_capture_target.exe,1,chain-1,1.21536400000000,7.02160000000000,0
gpuview_capture_target.exe,1,chain-1,1.22223620000000,6.87220000000000,0
gpuview_capture_target.exe,1,chain-1,1.23027440000000,8.03820000000000,0
gpuview_capture_target.exe,1,chain-1,1.23687110000000,6.59670000000000,0
gpuview_capture_target.exe,1,chain-1,1.24340870000000,6.53760000000000,0
gpuview_capture_target.exe,1,chain-1,1.25014410000000,6.73540000000000,0
gpuview_capture_target.exe,1,chain-1,1.25701040000000,6.86630000000000,0
gpuview_capture_target.exe,1,chain-1,1.26384370000000,6.83330000000000,0
gpuview_capture_target.exe,1,chain-1,1.27088580000000,7.04210000000000,0
gpuview_capture_target.exe,1,chain-1,1.27831820000000,7.43240000000000,0
gpuview_capture_target.exe,1,chain-1,1.28549130000000,7.17310000000000,0
gpuview_capture_target.exe,1,chain-1,1.29255640000000,7.06510000000000,0
gpuview_capture_target.exe,1,chain-1,1.29934190000000,6.78550000000000,0
gpuview_capture_target.exe,1,chain-1,1.30629960000000,6.95770000000000,0
gpuview_capture_target.exe,1,chain-1,1.31309770000000,6.79810000000000,0
gpuview_capture_target.exe,1,chain-1,1.32011080000000,7.01310000000000,0
gpuview_capture_target.exe,1,chain-1,1.32711750000000,7.00670000000000,0
gpuview_capture_target.exe,1,chain-1,1.33316420000000,6.04670000000000,0
gpuview_capture_target.exe,1,chain-1,1.33980820000000,6.64400000000000,0
gpuview_capture_target.exe,1,chain-1,1.34694260000000,7.13440000000000,0
gpuview_capture_target.exe,1,chain-1,1.35379090000000,6.84830000000000,0
gpuview_capture_target.exe,1,chain-1,1.36130500000000,7.51410000000000,0
gpuview_capture_target.exe,1,chain-1,1.36818470000000,6.87970000000000,0
gpuview_capture_target.exe,1,chain-1,1.37468520000000,6.50050000000000,0
gpuview_capture_target.exe,1,chain-1,1.38200580000000,7.32060000000000,0
gpuview_capture_target.exe,1,chain-1,1.38848700000000,6.48120000000000,0
gpuview_capture_target.exe,1,chain-1,1.39587020000000,7.38320000000000,0
gpuview_capture_target.exe,1,chain-1,1.40219200000000,6.32180000000000,0
gpuview_capture_target.exe,1,chain-1,1.40967920000000,7.48720000000000,0
gpuview_capture_target.exe,1,chain-1,1.41624730000000,6.56810000000000,0
gpuview_capture_target.exe,1,chain-1,1.42301290000000,6.76560000000000,0
gpuview_capture_target.exe,1,chain-1,1.42987480000000,6.86190000000000,0
gpuview_capture_target.exe,1,chain-1,1.43690320000000,7.02840000000000,0
gpuview_capture_target.exe,1,chain-1,1.52042310000000,83.51989999999999,0
gpuview_capture_target.exe,1,chain-1,1.52088080000000,0.45770000000000,0
gpuview_capture_target.exe,1,chain-1,1.52219150000000,1.31070000000000,0
gpuview_capture_target.exe,1,chain-1,1.52709830000000,4.90680000000000,0
gpuview_capture_target.exe,1,chain-1,1.53478780000000,7.68950000000000,0
gpuview_capture_target.exe,1,chain-1,1.54101310000000,6.22530000000000,0
gpuview_capture_target.exe,1,chain-1,1.54796720000000,6.95410000000000,0
gpuview_capture_target.exe,1,chain-1,1.55523900000000,7.27180000000000,0
gpuview_capture_target.exe,1,chain-1,1.56179040000000,6.55140000000000,0
gpuview_capture_target.exe,1,chain-1,1.56868880000000,6.89840000000000,0
gpuview_capture_target.exe,1,chain-1,1.57563080000000,6.94200000000000,0
gpuview_capture_target.exe,1,chain-1,1.58259760000000,6.96680000000000,0
gpuview_capture_target.exe,1,chain-1,1.58990840000000,7.31080000000000,0
gpuview_capture_target.exe,1,chain-1,1.59735890000000,7.45050000000000,0
gpuview_capture_target.exe,1,chain-1,1.60361010000000,6.25120000000000,0
gpuview_capture_target.exe,1,chain-1,1.61117200000000,7.56190000000000,0
gpuview_capture_target.exe,1,chain-1,1.61758610000000,6.41410000000000,0
gpuview_capture_target.exe,1,chain-1,1.62437250000000,6.78640000000000,0
gpuview_capture_target.exe,1,chain-1,1.63138770000000,7.01520000000000,0
gpuview_capture_target.exe,1,chain-1,1.63891240000000,7.52470000000000,0
gpuview_capture_target.exe,1,chain-1,1.64522500000000,6.31260000000000,0
gpuview_capture_target.exe,1,chain-1,1.65227270000000,7.04770000000000,0
gpuview_capture_target.exe,1,chain-1,1.65975930000000,7.48660000000000,0
gpuview_capture_target.exe,1,chain-1,1.66611670000000,6.35740000000000,0
gpuview_capture_target.exe,1,chain-1,1.67306970000000,6.95300000000000,0
gpuview_capture_target.exe,1,chain-1,1.67999730000000,6.92760000000000,0
gpuview_capture_target.exe,1,chain-1,1.68695700000000,6.95970000000000,0
gpuview_capture_target.exe,1,chain-1,1.69374330000000,6.78630000000000,0
gpuview_capture_target.exe,1,chain-1,1.70077300000000,7.02970000000000,0
gpuview_capture_target.exe,1,chain-1,1.70806180000000,7.28880000000000,0
gpuview_capture_target.exe,1,chain-1,1.71483790000000,6.77610000000000,0
gpuview_capture_target.exe,1,chain-1,1.72167010000000,6.83220000000000,0
gpuview_capture_target.exe,1,chain-1,1.72858460000000,6.91450000000000,0
gpuview_capture_target.exe,1,chain-1,1.73544680000000,6.86220000000000,0
gpuview_capture_target.exe,1,chain-1,1.74234690000000,6.90010000000000,0
gpuview_capture_target.exe,1,chain-1,1.74926840000000,6.92150000000000,0
gpuview_capture_target.exe,1,chain-1,1.75633330000000,7.06490000000000,0
gpuview_capture_target.exe,1,chain-1,1.76322150000000,6.88820000000000,0
gpuview_capture_target.exe,1,chain-1,1.77018440000000,6.96290000000000,0
gpuview_capture_target.exe,1,chain-1,1.77760350000000,7.41910000000000,0
gpuview_capture_target.exe,1,chain-1,1.78418390000000,6.58040000000000,0
gpuview_capture_target.exe,1,chain-1,1.79113040000000,6.94650000000000,0
gpuview_capture_target.exe,1,chain-1,1.79798030000000,6.84990000000000,0
gpuview_capture_target.exe,1,chain-1,1.80489030000000,6.91000000000000,0
gpuview_capture_target.exe,1,chain-1,1.81183740000000,6.94710000000000,0
gpuview_capture_target.exe,1,chain-1,1.81869540000000,6.85800000000000,0
gpuview_capture_target.exe,1,chain-1,1.82587970000000,7.18430000000000,0
gpuview_capture_target.exe,1,chain-1,1.83290290000000,7.02320000000000,0
gpuview_capture_target.exe,1,chain-1,1.84034980000000,7.44690000000000,0
gpuview_capture_target.exe,1,chain-1,1.84670310000000,6.35330000000000,0
gpuview_capture_target.exe,1,chain-1,1.85381000000000,7.10690000000000,0
gpuview_capture_target.exe,1,chain-1,1.86122450000000,7.41450000000000,0
gpuview_capture_target.exe,1,chain-1,1.86762040000000,6.39590000000000,0
gpuview_capture_target.exe,1,chain-1,1.87441060000000,6.79020000000000,0
gpuview_capture_target.exe,1,chain-1,1.88133220000000,6.92160000000000,0
gpuview_capture_target.exe,1,chain-1,1.88906700000000,7.73480000000000,0
gpuview_capture_target.exe,1,chain-1,1.89563250000000,6.56550000000000,0
gpuview_capture_target.exe,1,chain-1,1.90280100000000,7.16850000000000,0
gpuview_capture_target.exe,1,chain-1,1.90949830000000,6.69730000000000,0
gpuview_capture_target.exe,1,chain-1,1.91626710000000,6.76880000000000,0
gpuview_capture_target.exe,1,chain-1,2.00418360000000,87.91650000000000,0
gpuview_capture_target.exe,1,chain-1,2.00496320000000,0.77960000000000,0
gpuview_capture_target.exe,1,chain-1,2.00645290000000,1.48970000000000,0
gpuview_capture_target.exe,1,chain-1,2.01383160000000,7.37870000000000,0
gpuview_capture_target.exe,1,chain-1,2.02041390000000,6.58230000000000,0
gpuview_capture_target.exe,1,chain-1,2.02726580000000,6.85190000000000,0
gpuview_capture_target.exe,1,chain-1,2.03403960000000,6.77380000000000,0
gpuview_capture_target.exe,1,chain-1,2.04096360000000,6.92400000000000,0
gpuview_capture_target.exe,1,chain-1,2.04800950000000,7.04590000000000,0
gpuview_capture_target.exe,1,chain-1,2.05499020000000,6.98070000000000,0
gpuview_capture_target.exe,1,chain-1,2.06173110000000,6.74090000000000,0
gpuview_capture_target.exe,1,chain-1,2.06901240000000,7.28130000000000,0
gpuview_capture_target.exe,1,chain-1,2.07617500000000,7.16260000000000,0
gpuview_capture_target.exe,1,chain-1,2.08265610000000,6.48110000000000,0
gpuview_capture_target.exe,1,chain-1,2.08976490000000,7.10880000000000,0
gpuview_capture_target.exe,1,chain-1,2.09675600000000,6.99110000000000,0
gpuview_capture_target.exe,1,chain-1,2.10350550000000,6.74950000000000,0
gpuview_capture_target.exe,1,chain-1,2.11046310000000,6.95760000000000,0
gpuview_capture_target.exe,1,chain-1,2.11732710000000,6.86400000000000,0
gpuview_capture_target.exe,1,chain-1,2.12441100000000,7.08390000000000,0
gpuview_capture_target.exe,1,chain-1,2.13178610000000,7.37510000000000,0
gpuview_capture_target.exe,1,chain-1,2.13876560000000,6.97950000000000,0
gpuview_capture_target.exe,1,chain-1,2.14530800000000,6.54240000000000,0
gpuview_capture_target.exe,1,chain-1,2.15214200000000,6.83400000000000,0
gpuview_capture_target.exe,1,chain-1,2.15917410000000,7.03210000000000,0
gpuview_capture_target.exe,1,chain-1,2.16616960000000,6.99550000000000,0
gpuview_capture_target.exe,1,chain-1,2.17412640000000,7.95680000000000,0
gpuview_capture_target.exe,1,chain-1,2.18070880000000,6.58240000000000,0
gpuview_capture_target.exe,1,chain-1,2.18702240000000,6.31360000000000,0
gpuview_capture_target.exe,1,chain-1,2.19473340000000,7.71100000000000,0
gpuview_capture_target.exe,1,chain-1,2.20084060000000,6.10720000000000,0
gpuview_capture_target.exe,1,chain-1,2.20837790000000,7.53730000000000,0
gpuview_capture_target.exe,1,chain-1,2.21478290000000,6.40500000000000,0
gpuview_capture_target.exe,1,chain-1,2.22158050000000,6.79760000000000,0
gpuview_capture_target.exe,1,chain-1,2.22838300000000,6.80250000000000,0
gpuview_capture_target.exe,1,chain-1,2.23539260000000,7.00960000000000,0
gpuview_capture_target.exe,1,chain-1,2.24264640000000,7.25380000000000,0
gpuview_capture_target.exe,1,chain-1,2.24992660000000,7.28020000000000,0
gpuview_capture_target.exe,1,chain-1,2.25674290000000,6.81630000000000,0
gpuview_capture_target.exe,1,chain-1,2.26400560000000,7.26270000000000,0
gpuview_capture_target.exe,1,chain-1,2.27095740000000,6.95180000000000,0
gpuview_capture_target.exe,1,chain-1,2.27779600000000,6.83860000000000,0
gpuview_capture_target.exe,1,chain-1,2.28508620000000,7.29020000000000,0
gpuview_capture_target.exe,1,chain-1,2.29161450000000,6.52830000000000,0
gpuview_capture_target.exe,1,chain-1,2.29848310000000,6.86860000000000,0
gpuview_capture_target.exe,1,chain-1,2.30555370000000,7.07060000000000,0
gpuview_capture_target.exe,1,chain-1,2.31259210000000,7.03840000000000,0
gpuview_capture_target.exe,1,chain-1,2.31975580000000,7.16370000000000,0
gpuview_capture_target.exe,1,chain-1,2.32637420000000,6.61840000000000,0
gpuview_capture_target.exe,1,chain-1,2.33329880000000,6.92460000000000,0
gpuview_capture_target.exe,1,chain-1,2.34039380000000,7.09500000000000,0
gpuview_capture_target.exe,1,chain-1,2.34722000000000,6.82620000000000,0
gpuview_capture_target.exe,1,chain-1,2.35439270000000,7.17270000000000,0
gpuview_capture_target.exe,1,chain-1,2.36156370000000,7.17100000000000,0
gpuview_capture_target.exe,1,chain-1,2.36836820000000,6.80450000000000,0
gpuview_capture_target.exe,1,chain-1,2.37537950000000,7.01130000000000,0
gpuview_capture_target.exe,1,chain-1,2.38220190000000,6.82240000000000,0
gpuview_capture_target.exe,1,chain-1,2.38932220000000,7.12030000000000,0
gpuview_capture_target.exe,1,chain-1,2.39603240000000,6.71020000000000,0
gpuview_capture_target.exe,1,chain-1,2.40285480000000,6.82240000000000,0
gpuview_capture_target.exe,1,chain-1,2.49210740000000,89.25260000000000,0
gpuview_capture_target.exe,1,chain-1,2.49255700000000,0.44960000000000,0
gpuview_capture_target.exe,1,chain-1,2.50002910000000,7.47210000000000,0
gpuview_capture_target.exe,1,chain-1,2.50713390000000,7.10480000000000,0
gpuview_capture_target.exe,1,chain-1,2.51397080000000,6.83690000000000,0
gpuview_capture_target.exe,1,chain-1,2.52190370000000,7.93290000000000,0
gpuview_capture_target.exe,1,chain-1,2.52836160000000,6.45790000000000,0
gpuview_capture_target.exe,1,chain-1,2.53641050000000,8.04890000000000,0
gpuview_capture_target.exe,1,chain-1,2.54218550000000,5.77500000000000,1
gpuview_capture_target.exe,1,chain-1,2.58741530000000,45.22980000000000,0
gpuview_capture_target.exe,1,chain-1,2.61836270000000,30.94740000000000,1
gpuview_capture_target.exe,1,chain-1,2.63242320000000,14.06050000000000,0
gpuview_capture_target.exe,1,chain-1,2.63446480000000,2.04160000000000,0
gpuview_capture_target.exe,1,chain-1,2.64048760000000,6.02280000000000,0
gpuview_capture_target.exe,1,chain-1,2.64704770000000,6.56010000000000,0
gpuview_capture_target.exe,1,chain-1,2.65379640000000,6.74870000000000,0
gpuview_capture_target.exe,1,chain-1,2.66176300000000,7.96660000000000,0
gpuview_capture_target.exe,1,chain-1,2.66902260000000,7.25960000000000,0
gpuview_capture_target.exe,1,chain-1,2.67521140000000,6.18880000000000,0
gpuview_capture_target.exe,1,chain-1,2.68200430000000,6.79290000000000,0
gpuview_capture_target.exe,1,chain-1,2.68872180000000,6.71750000000000,0
gpuview_capture_target.exe,1,chain-1,2.69619970000000,7.47790000000000,0
gpuview_capture_target.exe,1,chain-1,2.70258840000000,6.38870000000000,0
gpuview_capture_target.exe,1,chain-1,2.70964940000000,7.06100000000000,0
gpuview_capture_target.exe,1,chain-1,2.71632550000000,6.67610000000000,0
gpuview_capture_target.exe,1,chain-1,2.72403530000000,7.70980000000000,0
gpuview_capture_target.exe,1,chain-1,2.72963860000000,5.60330000000000,0
gpuview_capture_target.exe,1,chain-1,2.73672080000000,7.08220000000000,0
gpuview_capture_target.exe,1,chain-1,2.74351500000000,6.79420000000000,0
gpuview_capture_target.exe,1,chain-1,2.75060470000000,7.08970000000000,0
gpuview_capture_target.exe,1,chain-1,2.75725390000000,6.64920000000000,0
gpuview_capture_target.exe,1,chain-1,2.76491930000000,7.66540000000000,0
gpuview_capture_target.exe,1,chain-1,2.77144650000000,6.52720000000000,0
gpuview_capture_target.exe,1,chain-1,2.77905800000000,7.61150000000000,0
gpuview_capture_target.exe,1,chain-1,2.78581200000000,6.75400000000000,0
gpuview_capture_target.exe,1,chain-1,2.79202940000000,6.21740000000000,0
gpuview_capture_target.exe,1,chain-1,2.79960840000000,7.57900000000000,0
gpuview_capture_target.exe,1,chain-1,2.80825960000000,8.65120000000000,0
gpuview_capture_target.exe,1,chain-1,2.81309470000000,4.83510000000000,0
gpuview_capture_target.exe,1,chain-1,2.81995770000000,6.86300000000000,0
gpuview_capture_target.exe,1,chain-1,2.82672070000000,6.76300000000000,0
gpuview_capture_target.exe,1,chain-1,2.83403210000000,7.31140000000000,0
gpuview_capture_target.exe,1,chain-1,2.84077130000000,6.73920000000000,0
gpuview_capture_target.exe,1,chain-1,2.84755920000000,6.78790000000000,0
gpuview_capture_target.exe,1,chain-1,2.85487140000000,7.31220000000000,0
gpuview_capture_target.exe,1,chain-1,2.86180560000000,6.93420000000000,0
gpuview_capture_target.exe,1,chain-1,2.86859900000000,6.79340000000000,0
gpuview_capture_target.exe,1,chain-1,2.87560020000000,7.00120000000000,0
gpuview_capture_target.exe,1,chain-1,2.88251330000000,6.91310000000000,0
gpuview_capture_target.exe,1,chain-1,2.88952620000000,7.01290000000000,0
gpuview_capture_target.exe,1,chain-1,2.89639650000000,6.87030000000000,0
gpuview_capture_target.exe,1,chain-1,2.90339940000000,7.00290000000000,0
gpuview_capture_target.exe,1,chain-1,2.91004990000000,6.65050000000000,0
gpuview_capture_target.exe,1,chain-1,2.91752940000000,7.47950000000000,0
gpuview_capture_target.exe,1,chain-1,2.92398210000000,6.45270000000000,0
gpuview_capture_target.exe,1,chain-1,2.93119820000000,7.21610000000000,0
gpuview_capture_target.exe,1,chain-1,2.93795770000000,6.75950000000000,0
gpuview_capture_target.exe,1,chain-1,2.94499320000000,7.03550000000000,0
gpuview_capture_target.exe,1,chain-1,2.95180950000000,6.81630000000000,0
gpuview_capture_target.exe,1,chain-1,2.95905250000000,7.24300000000000,0
gpuview_capture_target.exe,1,chain-1,3.03637500000000,77.32250000000001,0
gpuview_capture_target.exe,1,chain-1,3.03714790000000,0.77290000000000,0
gpuview_capture_target.exe,1,chain-1,3.04233260000000,5.18470000000000,0
gpuview_capture_target.exe,1,chain-1,3.04888520000000,6.55260000000000,0
gpuview_capture_target.exe,1,chain-1,3.05603910000000,7.15390000000000,0
gpuview_capture_target.exe,1,chain-1,3.06271570000000,6.67660000000000,0
gpuview_capture_target.exe,1,chain-1,3.07031110000000,7.59540000000000,0
gpuview_capture_target.exe,1,chain-1,3.07680050000000,6.48940000000000,0
gpuview_capture_target.exe,1,chain-1,3.08403560000000,7.23510000000000,0
gpuview_capture_target.exe,1,chain-1,3.09071190000000,6.67630000000000,0
gpuview_capture_target.exe,1,chain-1,3.09762250000000,6.91060000000000,0
gpuview_capture_target.exe,1,chain-1,3.10498520000000,7.36270000000000,0
gpuview_capture_target.exe,1,chain-1,3.11168810000000,6.70290000000000,0
gpuview_capture_target.exe,1,chain-1,3.11845490000000,6.76680000000000,0
gpuview_capture_target.exe,1,chain-1,3.12599610000000,7.54120000000000,0
gpuview_capture_target.exe,1,chain-1,3.13235150000000,6.35540000000000,0
gpuview_capture_target.exe,1,chain-1,3.13976550000000,7.41400000000000,0
gpuview_capture_target.exe,1,chain-1,3.14613540000000,6.36990000000000,0
gpuview_capture_target.exe,1,chain-1,3.15331260000000,7.17720000000000,0
gpuview_capture_target.exe,1,chain-1,3.16073730000000,7.42470000000000,0
gpuview_capture_target.exe,1,chain-1,3.16763250000000,6.89520000000000,0
gpuview_capture_target.exe,1,chain-1,3.17404280000000,6.41030000000000,0
gpuview_capture_target.exe,1,chain-1,3.18097230000000,6.92950000000000,0
gpuview_capture_target.exe,1,chain-1,3.18788030000000,6.90800000000000,0
gpuview_capture_target.exe,1,chain-1,3.19508220000000,7.20190000000000,0
gpuview_capture_target.exe,1,chain-1,3.20167570000000,6.59350000000000,0
gpuview_capture_target.exe,1,chain-1,3.20880190000000,7.12620000000000,0
gpuview_capture_target.exe,1,chain-1,3.21596990000000,7.16800000000000,0
gpuview_capture_target.exe,1,chain-1,3.22295400000000,6.98410000000000,0
gpuview_capture_target.exe,1,chain-1,3.22969390000000,6.73990000000000,0
gpuview_capture_target.exe,1,chain-1,3.23658290000000,6.88900000000000,0
gpuview_capture_target.exe,1,chain-1,3.24353380000000,6.95090000000000,0
gpuview_capture_target.exe,1,chain-1,3.25052170000000,6.98790000000000,0
gpuview_capture_target.exe,1,chain-1,3.25750680000000,6.98510000000000,0
gpuview_capture_target.exe,1,chain-1,3.26424550000000,6.73870000000000,0
gpuview_capture_target.exe,1,chain-1,3.27138840000000,7.14290000000000,0
gpuview_capture_target.exe,1,chain-1,3.27837060000000,6.98220000000000,0
gpuview_capture_target.exe,1,chain-1,3.28541160000000,7.04100000000000,0
gpuview_capture_target.exe,1,chain-1,3.29212870000000,6.71710000000000,0
gpuview_capture_target.exe,1,chain-1,3.29902530000000,6.89660000000000,0
gpuview_capture_target.exe,1,chain-1,3.30622240000000,7.19710000000000,0
gpuview_capture_target.exe,1,chain-1,3.31303290000000,6.81050000000000,0
gpuview_capture_target.exe,1,chain-1,3.31982620000000,6.79330000000000,0
gpuview_capture_target.exe,1,chain-1,3.32677380000000,6.94760000000000,0
gpuview_capture_target.exe,1,chain-1,3.33432180000000,7.54800000000000,0
gpuview_capture_target.exe,1,chain-1,3.34051120000000,6.18940000000000,0
gpuview_capture_target.exe,1,chain-1,3.34801240000000,7.50120000000000,0
gpuview_capture_target.exe,1,chain-1,3.35469320000000,6.68080000000000,0
gpuview_capture_target.exe,1,chain-1,3.36166650000000,6.97330000000000,0
gpuview_capture_target.exe,1,chain-1,3.36851890000000,6.85240000000000,0
gpuview_capture_target.exe,1,chain-1,3.37536920000000,6.85030000000000,0
gpuview_capture_target.exe,1,chain-1,3.38264650000000,7.27730000000000,0
gpuview_capture_target.exe,1,chain-1,3.38945580000000,6.80930000000000,0
gpuview_capture_target.exe,1,chain-1,3.39693270000000,7.47690000000000,0
gpuview_capture_target.exe,1,chain-1,3.40339120000000,6.45850000000000,0
gpuview_capture_target.exe,1,chain-1,3.41013810000000,6.74690000000000,0
gpuview_capture_target.exe,1,chain-1,3.41725920000000,7.12110000000000,0
gpuview_capture_target.exe,1,chain-1,3.42423940000000,6.98020000000000,0
gpuview_capture_target.exe,1,chain-1,3.43098970000000,6.75030000000000,0
gpuview_capture_target.exe,1,chain-1,3.43818700000000,7.19730000000000,0
gpuview_capture_target.exe,1,chain-1,3.52105450000000,82.86749999999999,0
gpuview_capture_target.exe,1,chain-1,3.52164240000000,0.58790000000000,0
gpuview_capture_target.exe,1,chain-1,3.52874330000000,7.10090000000000,0
gpuview_capture_target.exe,1,chain-1,3.53528800000000,6.54470000000000,0
gpuview_capture_target.exe,1,chain-1,3.54233710000000,7.04910000000000,0
gpuview_capture_target.exe,1,chain-1,3.54929590000000,6.95880000000000,0
gpuview_capture_target.exe,1,chain-1,3.55640950000000,7.11360000000000,0
gpuview_capture_target.exe,1,chain-1,3.56303000000000,6.62050000000000,0
